"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q1","T1-2020",5220.601,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q3","T3-2020",5128.602,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q4","T4-2020",5183.798,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019","2019",2614.534,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q1","T1-2019",2627.114,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q2","T2-2019",2620.136,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q4","T4-2019",2666.563,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q3","T3-2019",2544.323,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020","2020",2653.03,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020-Q2","T2-2020",2648.165,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020-Q1","T1-2020",2715.99,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020-Q3","T3-2020",2563.661,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020-Q4","T4-2020",2684.305,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019","2019",10724.347,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q1","T1-2019",10678.172,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q2","T2-2019",10775.68,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q4","T4-2019",10748.208,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q3","T3-2019",10695.327,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020","2020",10562.041,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q2","T2-2020",10547.351,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q1","T1-2020",10690.519,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q3","T3-2020",10470.481,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q4","T4-2020",10539.814,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019","2019",3429.475,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q1","T1-2019",3418.317,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q2","T2-2019",3415.937,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q4","T4-2019",3443.218,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q3","T3-2019",3440.428,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020","2020",3371.479,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q2","T2-2020",3348.949,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q1","T1-2020",3409.497,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q3","T3-2020",3365.165,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q4","T4-2020",3362.306,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019","2019",2703.508,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q1","T1-2019",2689.053,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q2","T2-2019",2736.119,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q4","T4-2019",2711.157,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q3","T3-2019",2677.705,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020","2020",2686.546,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q2","T2-2020",2700.774,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q1","T1-2020",2715.685,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q3","T3-2020",2633.041,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q4","T4-2020",2696.683,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019","2019",93.848,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q1","T1-2019",88.846,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q2","T2-2019",107.739,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q4","T4-2019",85.293,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q3","T3-2019",93.514,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020","2020",81.946,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q2","T2-2020",95.798,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q1","T1-2020",83.146,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q3","T3-2020",77.199,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q4","T4-2020",71.641,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019","2019",1573.766,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q1","T1-2019",1533.337,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q2","T2-2019",1571.523,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q4","T4-2019",1569.573,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q3","T3-2019",1620.633,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020","2020",1504.824,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q2","T2-2020",1537.071,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q1","T1-2020",1533.146,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q3","T3-2020",1531.249,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q4","T4-2020",1417.832,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019","2019",2943.082,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019-Q1","T1-2019",2947.551,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019-Q2","T2-2019",2960.825,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019-Q4","T4-2019",2955.088,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019-Q3","T3-2019",2908.865,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020","2020",2925.455,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q2","T2-2020",2906.126,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q1","T1-2020",2957.155,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q3","T3-2020",2889.873,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q4","T4-2020",2948.664,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019","2019",1522.287,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q1","T1-2019",1537.636,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q2","T2-2019",1511.97,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q4","T4-2019",1544.421,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q3","T3-2019",1495.12,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020","2020",1545.8,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020-Q2","T2-2020",1510.728,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020-Q1","T1-2020",1551.735,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020-Q3","T3-2020",1499.886,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2020-Q4","T4-2020",1620.852,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019","2019",6132.983,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q1","T1-2019",6107.37,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q2","T2-2019",6152.056,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q4","T4-2019",6154.375,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q3","T3-2019",6118.133,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020","2020",6058.025,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q2","T2-2020",6049.723,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q1","T1-2020",6125.182,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q3","T3-2020",5998.206,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q4","T4-2020",6058.989,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019","2019",2569.76,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q1","T1-2019",2574.52,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q2","T2-2019",2601.426,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q4","T4-2019",2542.799,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q3","T3-2019",2560.295,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020","2020",2529.289,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q2","T2-2020",2556.798,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q1","T1-2020",2548.554,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q3","T3-2020",2522.944,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q4","T4-2020",2488.858,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019","2019",2021.603,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q1","T1-2019",1996.282,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q2","T2-2019",2022.198,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q4","T4-2019",2051.034,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2019-Q3","T3-2019",2016.899,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020","2020",1974.728,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q2","T2-2020",1940.829,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q1","T1-2020",2016.783,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q3","T3-2020",1949.331,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","99","totale","ITL","italiano-a","2020-Q4","T4-2020",1991.967,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019","2019",75.29,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q1","T1-2019",72.77,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q2","T2-2019",74.386,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q4","T4-2019",75.705,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q3","T3-2019",78.301,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020","2020",71.651,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q2","T2-2020",75.166,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q1","T1-2020",62.265,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q3","T3-2020",80.624,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q4","T4-2020",68.549,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019","2019",1113.401,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q1","T1-2019",1126.039,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q2","T2-2019",1144.842,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q4","T4-2019",1082.125,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q3","T3-2019",1100.598,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020","2020",1090.162,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q2","T2-2020",1082.442,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q1","T1-2020",1075.371,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q3","T3-2020",1089.147,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q4","T4-2020",1113.69,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019","2019",2310.425,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019-Q1","T1-2019",2282.514,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019-Q2","T2-2019",2296.231,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019-Q4","T4-2019",2313.862,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2019-Q3","T3-2019",2349.093,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020","2020",2234.973,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q2","T2-2020",2202.582,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q1","T1-2020",2263.446,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q3","T3-2020",2238.729,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2020-Q4","T4-2020",2235.134,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019","2019",1092.247,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q1","T1-2019",1089.479,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q2","T2-2019",1108.166,,
"ITD","Nord-est","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","ITL","italiano-a","2019-Q4","T4-2019",1122.142,,
